seed;score;water scale;water coverage;elevation type
1333540434;0.260491;1.33333;2;1.1
1333540434;0.260491;1.33333;3;island
1333540434;0.260491;0.5;0.5;island
1333540434;0.260491;1;0.75;island
1333540434;0.260491;1;1;island
1333540434;0.260491;1.33333;4;island
1333540434;0.260491;1.33333;6;1.1
1333540434;0.260491;1.33333;2;island
1333540434;0.260491;1.33333;1.33333;island
1333540434;0.260491;1.33333;6;island
1333540434;0.260491;1.33333;1.5;island
3265429194;0.260438;0.5;6;island
1096341838;0.26042;0.75;6;island
1096341838;0.26042;0.75;4;island
1096341838;0.26042;0.75;2;island
1096341838;0.26042;0.75;3;island
2863327689;0.260416;0.75;0.333333;1.1
2863327689;0.260416;0.75;0.333333;island
4248521215;0.260407;0.25;0.333333;2.0
4248521215;0.260407;0.25;0.25;2.0
28272512;0.26039;0.75;6;1.1
1297222123;0.260389;0.333333;0.25;2.0
1033714170;0.260376;0.25;0.25;1.1
2343637986;0.260362;0.75;0.333333;1.1
2343637986;0.260362;0.75;0.333333;island
4244906629;0.260255;0.75;2;island
4244906629;0.260255;0.75;1.5;island
154200558;0.260134;1;6;island
579955602;0.260132;1.5;3;1.1
579955602;0.260132;1;1.33333;island
579955602;0.260132;1.5;3;island
2976423854;0.260127;0.75;2;2.0
2621216023;0.260104;0.333333;0.333333;1.1
1939475030;0.260103;1.33333;0.25;island
1939475030;0.260103;1.33333;0.333333;island
712403082;0.260064;0.333333;0.333333;1.1
3807834879;0.26001;0.75;1.33333;1.1
4158036632;0.259996;1;6;2.0
1287553305;0.259993;0.5;0.75;2.0
1365230200;0.259888;0.5;0.333333;1.1
154200558;0.259887;1;6;2.0
3271465481;0.259886;0.75;0.75;1.1
3271465481;0.259886;0.5;1.5;island
3271465481;0.259886;0.75;4;island
3271465481;0.259886;0.75;0.75;island
3271465481;0.259886;0.75;6;island
3271465481;0.259886;0.75;1.5;island
3271465481;0.259886;0.75;3;island
3271465481;0.259886;0.75;1;island
3271465481;0.259886;0.5;1.33333;island
3271465481;0.259886;0.75;2;island
3271465481;0.259886;0.75;1.33333;island
3791099147;0.25984;4;0.75;1.1
3791099147;0.25984;6;6;1.1
3791099147;0.25984;2;0.333333;1.1
3791099147;0.25984;3;0.25;1.1
3791099147;0.25984;3;0.5;1.1
3791099147;0.25984;2;0.5;1.1
3791099147;0.25984;6;4;1.1
3791099147;0.25984;6;2;1.1
3791099147;0.25984;6;3;1.1
3791099147;0.25984;6;1.5;1.1
3791099147;0.25984;6;1.33333;1.1
3791099147;0.25984;6;1;1.1
3791099147;0.25984;4;0.75;island
3791099147;0.25984;6;0.75;1.1
3791099147;0.25984;3;0.5;island
3791099147;0.25984;3;0.25;island
3791099147;0.25984;6;6;island
3791099147;0.25984;6;0.5;1.1
3791099147;0.25984;2;0.333333;island
3791099147;0.25984;6;4;island
3791099147;0.25984;2;0.5;island
3791099147;0.25984;6;3;island
3791099147;0.25984;6;2;island
3791099147;0.25984;6;1.5;island
3791099147;0.25984;6;1;island
3791099147;0.25984;6;0.75;island
3791099147;0.25984;6;1.33333;island
3791099147;0.25984;6;0.25;1.1
3791099147;0.25984;6;0.333333;1.1
3791099147;0.25984;4;6;1.1
3791099147;0.25984;6;0.5;island
3791099147;0.25984;6;0.166667;1.1
3791099147;0.25984;4;4;1.1
3791099147;0.25984;4;2;1.1
3791099147;0.25984;4;0.25;1.1
3791099147;0.25984;4;3;1.1
3791099147;0.25984;3;4;1.1
3791099147;0.25984;3;6;1.1
3791099147;0.25984;4;0.5;1.1
3791099147;0.25984;6;0.25;island
3791099147;0.25984;3;3;1.1
3791099147;0.25984;4;6;island
3791099147;0.25984;3;2;1.1
3791099147;0.25984;4;4;island
3791099147;0.25984;6;0.333333;island
3791099147;0.25984;3;1.5;1.1
3791099147;0.25984;3;6;island
3791099147;0.25984;4;2;island
3791099147;0.25984;6;0.166667;island
3791099147;0.25984;4;0.5;island
3791099147;0.25984;4;0.25;island
3791099147;0.25984;3;4;island
3791099147;0.25984;4;3;island
3791099147;0.25984;3;3;island
3791099147;0.25984;3;1;1.1
3791099147;0.25984;3;2;island
3791099147;0.25984;3;1.5;island
3791099147;0.25984;3;1;island
3791099147;0.25984;3;0.75;1.1
3791099147;0.25984;2;1.33333;island
3791099147;0.25984;3;0.333333;1.1
3791099147;0.25984;1.5;0.25;1.1
3791099147;0.25984;1.5;0.333333;1.1
3791099147;0.25984;1.5;0.166667;1.1
3791099147;0.25984;1.33333;0.333333;1.1
3791099147;0.25984;2;1.5;island
3791099147;0.25984;2;1;island
3791099147;0.25984;1.33333;0.166667;1.1
3791099147;0.25984;1.33333;0.25;1.1
3791099147;0.25984;3;0.333333;island
3791099147;0.25984;3;0.75;island
3791099147;0.25984;1.5;0.333333;island
3791099147;0.25984;1;0.333333;1.1
3791099147;0.25984;1.5;0.166667;island
3791099147;0.25984;1.33333;0.333333;island
3791099147;0.25984;1.33333;0.5;island
3791099147;0.25984;1.5;0.25;island
3791099147;0.25984;1;0.25;1.1
3791099147;0.25984;1.33333;0.25;island
3791099147;0.25984;1.33333;0.166667;island
3791099147;0.25984;1;0.166667;1.1
3791099147;0.25984;1;0.333333;island
3791099147;0.25984;4;1.5;1.1
3791099147;0.25984;0.75;0.166667;1.1
3791099147;0.25984;2;0.25;1.1
3791099147;0.25984;4;0.333333;1.1
3791099147;0.25984;1;0.25;island
3791099147;0.25984;4;1;1.1
3791099147;0.25984;3;0.166667;1.1
3791099147;0.25984;3;1.33333;1.1
3791099147;0.25984;1;0.166667;island
3791099147;0.25984;0.75;0.166667;island
3791099147;0.25984;4;0.333333;island
3791099147;0.25984;4;0.166667;1.1
3791099147;0.25984;2;2;island
3791099147;0.25984;4;1.5;island
3791099147;0.25984;4;1;island
3791099147;0.25984;1.5;0.75;island
3791099147;0.25984;3;1.33333;island
3791099147;0.25984;3;0.166667;island
3791099147;0.25984;2;0.25;island
3791099147;0.25984;4;0.166667;island
3791099147;0.25984;2;0.166667;1.1
3791099147;0.25984;4;1.33333;1.1
3791099147;0.25984;1.5;0.5;island
3791099147;0.25984;2;0.75;island
3791099147;0.25984;4;1.33333;island
3791099147;0.25984;2;0.166667;island
19730077;0.259814;0.25;0.166667;1.1
4232409847;0.259795;0.5;0.75;1.1
1206677647;0.259747;0.75;0.75;1.1
3328176633;0.259715;1.5;2;island
3328176633;0.259715;1.5;4;island
3328176633;0.259715;1.33333;2;island
3328176633;0.259715;1.33333;4;island
3328176633;0.259715;1.33333;1.5;1.1
3328176633;0.259715;1.5;1.5;1.1
3328176633;0.259715;1.5;1.33333;1.1
3328176633;0.259715;1.33333;1.33333;1.1
3328176633;0.259715;1;1;island
3328176633;0.259715;1.33333;1.5;island
3328176633;0.259715;1.5;3;island
3328176633;0.259715;1;1.5;island
3328176633;0.259715;1.5;1.5;island
3328176633;0.259715;1.5;1.33333;island
3328176633;0.259715;1.33333;1.33333;island
3328176633;0.259715;1.33333;6;island
3328176633;0.259715;1;1.33333;island
3328176633;0.259715;1.5;6;island
3328176633;0.259715;1.33333;3;island
3388677106;0.259697;0.75;0.5;2.0
3388677106;0.259697;0.75;0.333333;2.0
209687768;0.259685;0.333333;0.25;1.1
578154084;0.259669;6;4;2.0
578154084;0.259669;6;3;2.0
578154084;0.259669;6;6;2.0
578154084;0.259669;6;2;2.0
578154084;0.259669;6;1.33333;2.0
578154084;0.259669;6;1.5;2.0
578154084;0.259669;6;0.333333;2.0
578154084;0.259669;6;1;2.0
578154084;0.259669;6;0.75;2.0
578154084;0.259669;6;0.5;2.0
578154084;0.259669;6;0.25;2.0
578154084;0.259669;6;0.166667;2.0
578154084;0.259669;4;4;2.0
578154084;0.259669;4;6;2.0
578154084;0.259669;4;2;2.0
578154084;0.259669;4;1.33333;2.0
578154084;0.259669;4;3;2.0
578154084;0.259669;4;1.5;2.0
578154084;0.259669;4;1;2.0
578154084;0.259669;4;0.333333;2.0
578154084;0.259669;4;0.75;2.0
578154084;0.259669;4;0.5;2.0
578154084;0.259669;4;0.25;2.0
578154084;0.259669;3;4;2.0
578154084;0.259669;4;0.166667;2.0
578154084;0.259669;3;6;2.0
578154084;0.259669;3;3;2.0
578154084;0.259669;3;2;2.0
578154084;0.259669;3;1.5;2.0
578154084;0.259669;3;1.33333;2.0
578154084;0.259669;3;1;2.0
578154084;0.259669;3;0.75;2.0
578154084;0.259669;3;0.25;2.0
578154084;0.259669;2;6;2.0
578154084;0.259669;3;0.5;2.0
578154084;0.259669;3;0.333333;2.0
578154084;0.259669;2;4;2.0
578154084;0.259669;3;0.166667;2.0
578154084;0.259669;2;3;2.0
578154084;0.259669;2;1.33333;2.0
578154084;0.259669;2;2;2.0
578154084;0.259669;2;1.5;2.0
578154084;0.259669;2;0.333333;2.0
578154084;0.259669;2;0.75;2.0
578154084;0.259669;2;1;2.0
578154084;0.259669;2;0.5;2.0
578154084;0.259669;2;0.166667;2.0
578154084;0.259669;1.5;2;2.0
578154084;0.259669;1.5;1.5;2.0
578154084;0.259669;2;0.25;2.0
578154084;0.259669;1.5;4;2.0
578154084;0.259669;1.5;6;2.0
578154084;0.259669;1.5;1.33333;2.0
578154084;0.259669;1.5;3;2.0
578154084;0.259669;1.5;0.333333;2.0
578154084;0.259669;1.5;0.75;2.0
578154084;0.259669;1.5;1;2.0
578154084;0.259669;1.5;0.166667;2.0
578154084;0.259669;1.5;0.5;2.0
578154084;0.259669;1.33333;4;2.0
578154084;0.259669;1.33333;6;2.0
578154084;0.259669;1.5;0.25;2.0
578154084;0.259669;1.33333;3;2.0
578154084;0.259669;1.33333;2;2.0
578154084;0.259669;1.33333;1.33333;2.0
578154084;0.259669;1.33333;1.5;2.0
578154084;0.259669;1.33333;0.75;2.0
578154084;0.259669;1.33333;0.5;2.0
578154084;0.259669;1.33333;1;2.0
578154084;0.259669;1.33333;0.333333;2.0
578154084;0.259669;1.33333;0.166667;2.0
578154084;0.259669;1.33333;0.25;2.0
578154084;0.259669;1;1.33333;2.0
578154084;0.259669;1;2;2.0
578154084;0.259669;1;1.5;2.0
578154084;0.259669;1;1;2.0
578154084;0.259669;1;0.75;2.0
578154084;0.259669;1;0.333333;2.0
578154084;0.259669;1;0.5;2.0
578154084;0.259669;1;0.166667;2.0
578154084;0.259669;0.75;1.5;2.0
578154084;0.259669;1;0.25;2.0
578154084;0.259669;0.75;2;2.0
578154084;0.259669;0.75;0.5;2.0
578154084;0.259669;0.75;1;2.0
578154084;0.259669;0.75;1.33333;2.0
578154084;0.259669;0.75;0.75;2.0
578154084;0.259669;0.75;0.25;2.0
578154084;0.259669;0.75;0.333333;2.0
578154084;0.259669;0.75;0.166667;2.0
578154084;0.259669;0.5;0.166667;2.0
578154084;0.259669;0.25;0.333333;2.0
578154084;0.259669;0.25;0.25;2.0
578154084;0.259669;0.25;0.166667;2.0
2507001927;0.259666;0.333333;0.25;2.0
1880696108;0.259632;0.75;6;island
1724785745;0.2596;0.5;0.5;2.0
1724785745;0.2596;0.5;0.75;2.0
3611966796;0.259364;0.333333;0.166667;2.0
510869442;0.259333;0.5;6;island
381746119;0.259321;0.25;0.25;1.1
764959078;0.2593;0.166667;0.166667;2.0
792567039;0.259286;0.75;4;island
275696625;0.259239;0.5;3;2.0
3530598083;0.259227;6;6;2.0
3530598083;0.259227;6;1;2.0
3530598083;0.259227;6;1.33333;2.0
3530598083;0.259227;6;3;2.0
3530598083;0.259227;6;0.5;2.0
3530598083;0.259227;6;1.5;2.0
3530598083;0.259227;6;0.25;2.0
3530598083;0.259227;4;3;2.0
3530598083;0.259227;4;4;2.0
3530598083;0.259227;4;6;2.0
3530598083;0.259227;4;1;2.0
3530598083;0.259227;4;1.5;2.0
3530598083;0.259227;4;1.33333;2.0
3530598083;0.259227;4;0.75;2.0
3530598083;0.259227;4;0.25;2.0
3530598083;0.259227;3;6;2.0
3530598083;0.259227;3;3;2.0
3530598083;0.259227;3;1;2.0
3530598083;0.259227;3;1.5;2.0
3530598083;0.259227;3;0.5;2.0
3530598083;0.259227;3;1.33333;2.0
3530598083;0.259227;3;0.25;2.0
3530598083;0.259227;3;0.333333;2.0
3530598083;0.259227;3;0.75;2.0
3530598083;0.259227;3;0.166667;2.0
3530598083;0.259227;2;6;2.0
3530598083;0.259227;2;4;2.0
3530598083;0.259227;2;2;2.0
3530598083;0.259227;2;1.33333;2.0
3530598083;0.259227;2;0.75;2.0
3530598083;0.259227;2;0.333333;2.0
3530598083;0.259227;1.5;6;2.0
3530598083;0.259227;2;0.5;2.0
3530598083;0.259227;1.5;2;2.0
3530598083;0.259227;1.5;0.75;2.0
3530598083;0.259227;2;0.166667;2.0
3530598083;0.259227;1.5;0.166667;2.0
3530598083;0.259227;1.5;0.333333;2.0
3530598083;0.259227;1.33333;2;2.0
3530598083;0.259227;1.33333;0.75;2.0
3530598083;0.259227;1.33333;0.166667;2.0
3530598083;0.259227;1;4;2.0
3530598083;0.259227;1;2;2.0
3530598083;0.259227;1;0.75;2.0
3530598083;0.259227;0.75;1.33333;2.0
3530598083;0.259227;1;0.166667;2.0
3530598083;0.259227;1;0.333333;2.0
3530598083;0.259227;0.75;2;2.0
3530598083;0.259227;0.75;0.75;2.0
3530598083;0.259227;0.75;1;2.0
3530598083;0.259227;0.75;0.333333;2.0
3530598083;0.259227;0.75;0.166667;2.0
3530598083;0.259227;1.5;0.25;2.0
3530598083;0.259227;0.75;0.25;2.0
3530598083;0.259227;0.5;0.166667;2.0
3530598083;0.259227;1.5;1;2.0
3530598083;0.259227;0.75;3;2.0
3530598083;0.259227;6;2;2.0
3530598083;0.259227;1;0.25;2.0
3530598083;0.259227;1;3;2.0
3530598083;0.259227;0.75;1.5;2.0
3530598083;0.259227;6;4;2.0
3530598083;0.259227;1.33333;1;2.0
3530598083;0.259227;1.33333;3;2.0
3530598083;0.259227;1;0.5;2.0
3530598083;0.259227;1.33333;0.5;2.0
3530598083;0.259227;4;0.333333;2.0
3530598083;0.259227;1.33333;4;2.0
3530598083;0.259227;1.33333;6;2.0
3530598083;0.259227;4;0.5;2.0
3530598083;0.259227;1;1;2.0
3530598083;0.259227;3;2;2.0
3530598083;0.259227;6;0.166667;2.0
3530598083;0.259227;4;2;2.0
3530598083;0.259227;6;0.75;2.0
3530598083;0.259227;6;0.333333;2.0
3530598083;0.259227;1.33333;1.5;2.0
3530598083;0.259227;1.5;0.5;2.0
3530598083;0.259227;1;6;2.0
3530598083;0.259227;1.33333;1.33333;2.0
3530598083;0.259227;1;1.5;2.0
3530598083;0.259227;0.75;6;2.0
3530598083;0.259227;1;1.33333;2.0
3530598083;0.259227;0.75;4;2.0
3530598083;0.259227;0.75;0.5;2.0
3530598083;0.259227;1.5;1.33333;2.0
3530598083;0.259227;1.33333;0.25;2.0
3530598083;0.259227;1.5;3;2.0
3530598083;0.259227;2;3;2.0
3530598083;0.259227;1.33333;0.333333;2.0
3530598083;0.259227;3;4;2.0
3530598083;0.259227;1.5;1.5;2.0
3530598083;0.259227;1.5;4;2.0
3530598083;0.259227;2;1;2.0
3530598083;0.259227;2;0.25;2.0
3530598083;0.259227;2;1.5;2.0
3530598083;0.259227;4;0.166667;2.0
3705571028;0.259225;0.5;0.166667;1.1
585977096;0.259185;0.5;1.5;island
3866343758;0.259136;1.33333;4;island
3866343758;0.259136;1.33333;4;1.1
3365319135;0.25911;0.25;0.25;2.0
4155187928;0.259108;0.5;0.333333;1.1
1510979236;0.259047;1.5;2;1.1
1027368870;0.258974;0.75;4;island
754479659;0.258948;0.333333;0.5;2.0
220334399;0.258947;0.333333;0.5;2.0
836828473;0.258867;0.5;0.333333;1.1
555325109;0.258826;1.5;6;island
555325109;0.258826;1.5;4;island
2612232279;0.258821;0.5;4;2.0
3283996708;0.258815;0.75;2;1.1
2006124620;0.258814;1.5;0.75;island
2006124620;0.258814;1.5;0.75;1.1
1639915806;0.258805;2;0.333333;1.1
1639915806;0.258805;4;4;island
1639915806;0.258805;2;0.333333;island
1639915806;0.258805;1.5;2;1.1
1639915806;0.258805;6;0.25;island
1639915806;0.258805;0.75;0.166667;island
1639915806;0.258805;0.5;0.333333;island
1639915806;0.258805;0.75;0.25;island
1639915806;0.258805;2;6;island
1639915806;0.258805;4;1.33333;1.1
1639915806;0.258805;4;0.333333;1.1
1639915806;0.258805;1.5;0.5;island
1639915806;0.258805;4;0.166667;island
1639915806;0.258805;1.33333;6;island
1639915806;0.258805;3;1.5;1.1
1639915806;0.258805;3;0.333333;island
1639915806;0.258805;2;0.25;island
1639915806;0.258805;1.33333;1.33333;island
1639915806;0.258805;3;6;island
1639915806;0.258805;1.33333;0.333333;1.1
1639915806;0.258805;3;0.75;1.1
1639915806;0.258805;2;1;1.1
1639915806;0.258805;3;0.75;island
1639915806;0.258805;1.5;1.5;1.1
1639915806;0.258805;1.5;0.166667;1.1
1639915806;0.258805;1.33333;1.5;island
1639915806;0.258805;1;0.333333;island
1639915806;0.258805;1;1;island
1639915806;0.258805;1.33333;0.5;1.1
1639915806;0.258805;0.5;0.25;island
1639915806;0.258805;4;4;1.1
1639915806;0.258805;6;3;1.1
1639915806;0.258805;6;1.33333;1.1
1639915806;0.258805;6;1.33333;island
1639915806;0.258805;6;1;1.1
1639915806;0.258805;6;0.25;1.1
1639915806;0.258805;3;3;1.1
1639915806;0.258805;6;3;island
1639915806;0.258805;3;1;1.1
1639915806;0.258805;6;0.5;1.1
1639915806;0.258805;2;3;1.1
1639915806;0.258805;6;1;island
1639915806;0.258805;3;0.25;1.1
1639915806;0.258805;1.5;4;1.1
1639915806;0.258805;2;0.166667;1.1
1639915806;0.258805;1.5;3;1.1
1639915806;0.258805;3;3;island
1639915806;0.258805;3;1;island
1639915806;0.258805;6;0.5;island
1639915806;0.258805;2;3;island
1639915806;0.258805;1.5;4;island
1639915806;0.258805;3;0.25;island
1639915806;0.258805;2;0.166667;island
1639915806;0.258805;1.5;1.33333;1.1
1639915806;0.258805;1.5;3;island
1639915806;0.258805;1.33333;0.25;1.1
1639915806;0.258805;1.5;1;1.1
1639915806;0.258805;1.5;1.33333;island
1639915806;0.258805;1.5;2;island
1639915806;0.258805;1.33333;3;1.1
1639915806;0.258805;6;4;1.1
1639915806;0.258805;2;6;1.1
1639915806;0.258805;6;0.75;1.1
1639915806;0.258805;1.5;1;island
1639915806;0.258805;1.33333;0.75;1.1
1639915806;0.258805;1.33333;0.25;island
1639915806;0.258805;6;2;1.1
1639915806;0.258805;0.75;0.75;island
1639915806;0.258805;1.33333;3;island
1639915806;0.258805;6;4;island
1639915806;0.258805;6;0.75;island
1639915806;0.258805;3;0.166667;1.1
1639915806;0.258805;1.33333;0.75;island
1639915806;0.258805;4;1.5;1.1
1639915806;0.258805;6;2;island
1639915806;0.258805;1;1.5;island
1639915806;0.258805;0.5;0.5;island
1639915806;0.258805;4;0.5;1.1
1639915806;0.258805;3;0.166667;island
1639915806;0.258805;4;1;1.1
1639915806;0.258805;4;0.75;1.1
1639915806;0.258805;4;0.166667;1.1
1639915806;0.258805;3;2;1.1
1639915806;0.258805;4;1.5;island
1639915806;0.258805;1.5;0.5;1.1
1639915806;0.258805;3;1.33333;1.1
1639915806;0.258805;4;1.33333;island
1639915806;0.258805;4;0.5;island
1639915806;0.258805;3;2;island
1639915806;0.258805;4;1;island
1639915806;0.258805;4;0.75;island
1639915806;0.258805;1.5;0.333333;1.1
1639915806;0.258805;4;0.333333;island
1639915806;0.258805;1.33333;4;island
1639915806;0.258805;3;1.33333;island
1639915806;0.258805;3;1.5;island
1639915806;0.258805;3;0.333333;1.1
1639915806;0.258805;3;0.5;1.1
1639915806;0.258805;1.5;0.333333;island
1639915806;0.258805;2;0.25;1.1
1639915806;0.258805;1;0.166667;1.1
1639915806;0.258805;2;4;1.1
1639915806;0.258805;1.33333;1.33333;1.1
1639915806;0.258805;0.75;1;island
1639915806;0.258805;1.33333;0.166667;1.1
1639915806;0.258805;3;0.5;island
1639915806;0.258805;1;0.166667;island
1639915806;0.258805;0.5;0.75;island
1639915806;0.258805;2;4;island
1639915806;0.258805;1;0.5;island
1639915806;0.258805;1;0.75;island
1639915806;0.258805;0.5;0.166667;island
1639915806;0.258805;3;4;1.1
1639915806;0.258805;3;6;1.1
1639915806;0.258805;1.33333;0.166667;island
1639915806;0.258805;4;2;1.1
1639915806;0.258805;3;4;island
1639915806;0.258805;1;0.25;1.1
1639915806;0.258805;4;3;1.1
1639915806;0.258805;2;1.33333;1.1
1639915806;0.258805;2;1.5;1.1
1639915806;0.258805;2;2;1.1
1639915806;0.258805;1.5;0.75;1.1
1639915806;0.258805;1;1.33333;island
1639915806;0.258805;1.33333;0.333333;island
1639915806;0.258805;4;2;island
1639915806;0.258805;0.75;0.5;island
1639915806;0.258805;1;0.25;island
1639915806;0.258805;2;1.33333;island
1639915806;0.258805;4;3;island
1639915806;0.258805;2;0.75;1.1
1639915806;0.258805;1.5;0.75;island
1639915806;0.258805;2;2;island
1639915806;0.258805;2;1.5;island
1639915806;0.258805;2;0.5;1.1
1639915806;0.258805;2;1;island
1639915806;0.258805;1.33333;1.5;1.1
1639915806;0.258805;2;0.75;island
1639915806;0.258805;1.5;6;1.1
1639915806;0.258805;1.33333;2;1.1
1639915806;0.258805;1;0.333333;1.1
1639915806;0.258805;2;0.5;island
1639915806;0.258805;6;1.5;1.1
1639915806;0.258805;4;0.25;1.1
1639915806;0.258805;1.5;1.5;island
1639915806;0.258805;1;2;island
1639915806;0.258805;6;0.166667;1.1
1639915806;0.258805;1.5;6;island
1639915806;0.258805;1.33333;2;island
1639915806;0.258805;1.5;0.166667;island
1639915806;0.258805;0.75;1.5;island
1639915806;0.258805;4;6;1.1
1639915806;0.258805;6;1.5;island
1639915806;0.258805;4;0.25;island
1639915806;0.258805;0.75;1.33333;island
1639915806;0.258805;6;0.166667;island
1639915806;0.258805;6;6;1.1
1639915806;0.258805;6;0.333333;1.1
1639915806;0.258805;1.33333;1;1.1
1639915806;0.258805;1.5;0.25;1.1
1639915806;0.258805;4;6;island
1639915806;0.258805;6;6;island
1639915806;0.258805;1.33333;0.5;island
1639915806;0.258805;0.75;0.333333;island
1639915806;0.258805;6;0.333333;island
1639915806;0.258805;1.33333;1;island
1639915806;0.258805;1.5;0.25;island
502029560;0.258773;0.5;6;2.0
345916423;0.258763;0.75;2;2.0
585977096;0.25875;0.75;6;island
1217985518;0.258739;0.25;0.166667;1.1
1906266480;0.258687;0.333333;0.25;2.0
1906266480;0.258687;0.333333;0.166667;2.0
3296368993;0.258687;0.75;0.333333;1.1
3296368993;0.258687;0.75;0.25;1.1
2294920179;0.258679;0.5;0.333333;2.0
2016897953;0.25865;0.166667;0.166667;1.1
238749827;0.258559;1;6;island
238749827;0.258559;1;4;island
2493670030;0.258553;0.5;1.33333;2.0
4133847847;0.258538;0.5;0.166667;1.1
4260215170;0.258527;0.75;2;1.1
2400442420;0.258526;0.75;0.333333;1.1
4099789544;0.258526;0.75;0.166667;1.1
3296548257;0.258346;0.166667;0.333333;2.0
1511456734;0.258339;0.166667;0.166667;2.0
1578101408;0.25832;2;6;1.1
1578101408;0.25832;4;1.5;1.1
1578101408;0.25832;6;6;1.1
1578101408;0.25832;6;2;1.1
1578101408;0.25832;6;3;1.1
1578101408;0.25832;6;4;1.1
1578101408;0.25832;2;6;island
1578101408;0.25832;6;1.33333;1.1
1578101408;0.25832;4;1.5;island
1578101408;0.25832;6;6;island
1578101408;0.25832;6;2;island
1578101408;0.25832;6;1;1.1
1578101408;0.25832;6;0.75;1.1
1578101408;0.25832;6;3;island
1578101408;0.25832;6;4;island
1578101408;0.25832;6;0.5;1.1
1578101408;0.25832;6;0.25;1.1
1578101408;0.25832;6;0.166667;1.1
1578101408;0.25832;6;1.33333;island
1578101408;0.25832;6;1;island
1578101408;0.25832;4;4;1.1
1578101408;0.25832;4;2;1.1
1578101408;0.25832;6;0.75;island
1578101408;0.25832;4;3;1.1
1578101408;0.25832;4;1.33333;1.1
1578101408;0.25832;4;0.333333;1.1
1578101408;0.25832;6;0.166667;island
1578101408;0.25832;6;0.25;island
1578101408;0.25832;4;0.75;1.1
1578101408;0.25832;6;0.5;island
1578101408;0.25832;4;0.5;1.1
1578101408;0.25832;4;2;island
1578101408;0.25832;4;4;island
1578101408;0.25832;4;0.25;1.1
1578101408;0.25832;4;0.166667;1.1
1578101408;0.25832;3;4;1.1
1578101408;0.25832;4;1.33333;island
1578101408;0.25832;4;3;island
1578101408;0.25832;4;0.333333;island
1578101408;0.25832;4;0.5;island
1578101408;0.25832;4;0.75;island
1578101408;0.25832;3;1.5;1.1
1578101408;0.25832;3;2;1.1
1578101408;0.25832;3;1.33333;1.1
1578101408;0.25832;4;0.166667;island
1578101408;0.25832;3;4;island
1578101408;0.25832;4;0.25;island
1578101408;0.25832;3;0.333333;1.1
1578101408;0.25832;3;1;1.1
1578101408;0.25832;2;4;1.1
1578101408;0.25832;3;0.166667;1.1
1578101408;0.25832;3;2;island
1578101408;0.25832;3;0.25;1.1
1578101408;0.25832;3;1.5;island
1578101408;0.25832;2;3;1.1
1578101408;0.25832;3;0.75;1.1
1578101408;0.25832;3;1.33333;island
1578101408;0.25832;2;1.5;1.1
1578101408;0.25832;3;1;island
1578101408;0.25832;3;0.333333;island
1578101408;0.25832;2;2;1.1
1578101408;0.25832;2;4;island
1578101408;0.25832;2;1;1.1
1578101408;0.25832;3;0.166667;island
1578101408;0.25832;2;1.33333;1.1
1578101408;0.25832;2;3;island
1578101408;0.25832;3;0.25;island
1578101408;0.25832;2;1.5;island
1578101408;0.25832;3;0.75;island
1578101408;0.25832;2;2;island
1578101408;0.25832;2;0.333333;1.1
1578101408;0.25832;1.5;6;1.1
1578101408;0.25832;2;0.5;1.1
1578101408;0.25832;2;1.33333;island
1578101408;0.25832;2;1;island
1578101408;0.25832;1.5;3;1.1
1578101408;0.25832;2;0.25;1.1
1578101408;0.25832;1.5;4;1.1
1578101408;0.25832;1.5;1.5;1.1
1578101408;0.25832;1.5;1;1.1
1578101408;0.25832;1.5;1.33333;1.1
1578101408;0.25832;1.5;0.75;1.1
1578101408;0.25832;2;0.333333;island
1578101408;0.25832;2;0.25;island
1578101408;0.25832;2;0.5;island
1578101408;0.25832;1.5;0.333333;1.1
1578101408;0.25832;1.5;0.25;1.1
1578101408;0.25832;1.5;6;island
1578101408;0.25832;1.5;3;island
1578101408;0.25832;1.5;0.166667;1.1
1578101408;0.25832;1.5;1.5;island
1578101408;0.25832;1.33333;1.33333;1.1
1578101408;0.25832;1.5;4;island
1578101408;0.25832;1.5;1.33333;island
1578101408;0.25832;1.5;1;island
1578101408;0.25832;1.5;0.75;island
1578101408;0.25832;1.5;0.333333;island
1578101408;0.25832;1.5;0.25;island
1578101408;0.25832;1.33333;1;1.1
1578101408;0.25832;1.33333;0.5;1.1
1578101408;0.25832;1.33333;0.333333;1.1
1578101408;0.25832;1.5;0.166667;island
1578101408;0.25832;1.33333;1.33333;island
1578101408;0.25832;1.33333;0.166667;1.1
1578101408;0.25832;1.33333;0.25;1.1
1578101408;0.25832;1;0.75;1.1
1578101408;0.25832;1;0.5;1.1
1578101408;0.25832;1;0.333333;1.1
1578101408;0.25832;1;1;1.1
1578101408;0.25832;1.33333;0.5;island
1578101408;0.25832;1;0.25;1.1
1578101408;0.25832;1.33333;1;island
1578101408;0.25832;1.33333;0.333333;island
1578101408;0.25832;1;0.166667;1.1
1578101408;0.25832;1.33333;0.25;island
1578101408;0.25832;1.33333;0.166667;island
1578101408;0.25832;0.75;1;1.1
1578101408;0.25832;0.75;0.75;1.1
1578101408;0.25832;1;0.75;island
1578101408;0.25832;1;0.5;island
1578101408;0.25832;1;1;island
1578101408;0.25832;1;0.25;island
1578101408;0.25832;1;0.333333;island
1578101408;0.25832;1;0.166667;island
